user,Inception,The Shawshank Redemption,The Matrix,Interstellar,Pulp Fiction,Avatar,Jurassic Park,Forrest Gump,The Godfather,The Dark Knight,Star Wars,Titanic,Gladiator,The Lion King,Fight Club,Casablanca,The Lord of the Rings,The Avengers,Eternal Sunshine of the Spotless Mind,The Social Network,Black Panther,La La Land,The Grand Budapest Hotel,Blade Runner 2049,The Incredibles,Toy Story,Gone with the Wind,The Silence of the Lambs,Shutter Island,The Revenant,The Breakfast Club,The Princess Bride,The Godfather Part II,The Big Lebowski,The Good Dinosaur
user7584,2,1,1,4,3,2,4,5,4,1,2,4,2,5,3,1,1,1,2,3,4,3,5,2,3,4,1,5,4,5,1,1,2,2,1
user7585,3,4,4,2,2,1,4,4,2,1,5,3,4,5,5,5,4,2,4,4,5,3,2,2,5,4,2,3,4,5,4,3,2,4,2
user7586,3,2,1,4,2,1,2,5,1,4,4,4,2,5,1,5,2,3,1,2,5,1,1,4,4,4,3,5,5,1,5,2,1,3,2
user7587,4,4,2,3,2,1,4,5,2,2,4,3,5,5,3,2,5,4,3,5,3,3,2,3,5,2,5,5,1,2,2,4,1,3,1
user7588,4,3,1,1,1,1,1,1,1,3,2,5,1,4,1,4,5,1,2,3,5,1,5,5,4,4,5,5,1,3,5,1,5,4,1
user7589,2,4,4,3,5,4,1,4,4,4,5,1,1,4,4,5,1,5,1,3,2,1,3,5,1,1,5,2,4,1,4,3,1,3,2
user7590,3,5,5,4,1,4,3,2,1,1,4,3,2,5,3,2,3,4,5,3,3,3,2,2,2,4,2,4,2,4,1,5,5,4,5
user7591,4,3,1,3,4,1,2,5,3,3,5,5,2,3,5,1,1,4,5,1,5,3,5,1,5,5,2,1,1,2,1,3,5,3,5
user7592,5,1,5,4,1,3,2,5,3,3,5,1,2,3,1,2,2,1,5,4,3,2,4,4,4,5,5,1,4,5,4,4,2,4,2
user7593,2,1,5,4,1,3,2,4,5,3,5,2,1,3,1,5,4,4,2,2,4,2,4,1,3,3,2,5,3,1,5,2,1,5,5
user7594,3,1,4,2,1,2,1,3,3,5,2,5,1,2,2,2,3,5,2,4,4,2,4,2,5,3,5,5,3,4,1,1,1,1,3
user7595,2,4,3,4,3,5,1,1,4,3,3,1,3,2,4,3,5,2,5,1,5,3,5,4,5,1,4,3,1,2,5,4,5,1,2
user7596,3,1,1,1,2,5,1,5,5,1,1,5,1,4,2,5,4,4,4,5,4,4,2,2,5,1,3,1,4,3,2,5,1,4,2
user7597,5,5,1,3,3,4,5,5,1,1,5,1,5,2,2,3,2,1,2,5,3,4,3,5,3,2,1,3,2,5,1,1,3,5,3
user7598,1,4,1,2,1,3,1,2,2,2,3,1,2,5,1,2,1,2,5,3,3,3,3,2,5,2,5,5,3,1,3,3,1,5,2
user7599,4,3,5,2,2,5,5,3,2,1,1,3,4,1,4,5,5,2,3,1,1,1,4,2,3,5,2,5,3,5,3,5,5,4,4
user7600,5,3,1,4,3,4,4,1,1,3,4,3,3,5,1,1,1,4,3,5,4,2,2,2,1,5,3,4,2,5,2,1,2,1,1
user7601,1,4,3,2,2,5,3,4,2,3,4,3,3,4,5,2,4,1,4,1,4,2,3,2,2,3,1,5,4,2,4,5,2,3,4
user7602,2,4,4,4,4,2,4,1,3,3,4,4,1,1,1,3,5,3,2,4,1,1,3,1,3,3,4,1,1,5,4,1,2,2,4
user7603,5,5,4,2,3,2,3,2,5,3,5,5,5,3,2,1,3,4,3,3,2,2,5,4,5,2,1,1,2,2,5,4,5,1,1
user7604,5,1,1,2,5,2,2,5,3,2,2,2,4,5,4,3,3,2,4,5,3,5,1,1,2,1,3,4,4,5,3,4,2,4,5
user7605,5,3,1,5,2,4,3,3,4,3,2,3,1,4,3,3,2,4,2,4,2,2,1,5,3,2,1,3,1,2,5,5,4,4,4
user7606,4,2,5,2,4,1,2,4,4,5,4,1,2,5,4,4,1,4,5,5,3,4,1,3,4,1,1,2,2,2,3,4,2,1,2
user7607,3,4,4,5,2,3,4,3,5,4,3,3,1,2,2,1,1,4,5,4,4,4,3,1,4,2,2,3,3,3,5,5,1,4,3
user7608,1,4,5,2,4,5,5,5,5,3,1,1,1,3,4,2,2,1,4,3,1,3,5,2,4,2,1,4,5,2,5,1,1,2,2
user7609,1,3,5,5,5,1,3,5,2,1,5,5,5,4,3,2,3,1,3,1,3,3,4,3,2,3,1,1,3,2,1,3,4,2,3
user7610,3,3,4,3,3,5,1,2,5,1,3,5,1,4,3,2,1,1,4,3,1,1,2,1,4,2,1,2,1,2,2,3,3,5,3
user7611,3,2,5,3,5,5,1,1,1,4,3,2,1,1,4,2,3,3,4,1,3,3,4,3,5,3,4,2,5,1,1,1,3,1,2
user7612,5,5,2,1,2,3,2,4,2,5,2,5,1,3,3,2,5,1,5,2,3,3,2,3,3,3,3,2,1,1,3,1,4,3,2
user7613,5,3,5,4,1,4,3,2,1,3,1,5,5,5,3,1,2,4,3,1,1,5,3,4,3,4,3,1,2,1,5,3,3,1,4
user7614,1,4,3,5,4,1,5,2,1,1,5,4,1,1,2,1,2,4,2,1,2,1,2,4,5,3,2,1,3,5,1,3,5,2,1
user7615,3,3,4,3,2,5,4,2,4,4,2,1,1,5,2,5,5,4,5,2,5,2,2,4,4,5,1,4,5,5,5,3,4,4,4
user7616,2,5,3,2,1,2,4,2,1,1,3,2,1,1,1,3,2,1,3,2,4,1,1,3,1,4,1,5,1,2,1,4,1,2,4
user7617,2,2,5,5,4,5,1,2,1,5,1,3,5,4,4,1,2,2,3,4,3,1,4,2,2,5,2,2,3,4,3,5,3,1,5
user7618,3,2,5,5,5,3,4,3,1,4,2,3,5,3,4,4,1,4,2,2,1,1,5,2,1,1,4,1,2,1,2,2,1,1,5
user7619,2,4,2,4,2,3,1,3,3,1,1,3,2,2,4,1,5,1,1,1,5,5,1,2,2,3,2,4,4,5,1,1,1,3,5
user7620,1,1,4,1,4,4,5,4,2,3,5,5,5,2,2,3,4,3,1,2,2,1,3,5,5,1,2,5,1,4,4,5,1,5,5
user7621,5,1,5,1,4,2,3,4,4,5,4,2,2,5,1,5,5,4,2,5,3,2,4,4,1,2,5,3,1,5,5,3,3,1,4
user7622,2,5,5,5,1,1,4,5,1,5,5,5,3,1,1,3,2,3,2,5,1,1,1,5,3,3,5,3,3,2,5,2,2,1,3
user7623,5,3,5,5,3,4,4,3,1,4,5,2,1,4,2,3,5,4,3,1,3,4,5,1,2,4,3,4,3,4,5,1,2,4,3
user7624,2,4,4,2,4,1,3,4,3,5,1,1,2,2,3,2,5,1,4,1,5,4,4,3,4,3,3,5,5,5,2,5,1,4,5
user7625,4,1,1,1,5,3,4,5,3,2,3,1,1,3,1,1,3,3,2,2,5,2,3,3,2,5,2,1,4,4,4,2,2,5,4
user7626,3,5,2,4,2,3,1,4,1,4,4,1,2,2,1,1,2,4,3,4,4,5,5,1,4,3,3,2,1,3,2,5,3,4,4
user7627,5,2,1,4,2,4,2,3,4,1,1,2,2,2,5,1,3,3,5,2,1,1,5,3,4,3,1,2,5,5,1,1,1,1,3
user7628,1,3,1,5,1,4,5,4,4,4,1,4,4,1,4,4,3,3,1,3,5,2,1,3,2,3,3,4,1,5,2,2,4,5,4
user7629,1,5,2,5,1,2,2,1,5,1,4,4,3,5,3,4,4,1,3,5,5,1,1,1,3,3,1,5,2,1,1,2,1,1,2
user7630,1,1,3,1,3,5,1,4,1,4,1,2,4,1,5,5,2,5,1,3,3,4,4,5,5,3,3,2,1,3,5,3,1,4,5
user7631,1,5,4,3,5,4,1,1,2,3,2,2,1,1,5,4,2,1,2,2,3,2,5,2,2,4,1,3,1,3,1,5,1,3,2
user7632,4,4,2,1,5,4,3,5,1,2,2,1,1,5,2,4,2,5,4,4,1,5,2,4,2,1,5,4,2,5,5,4,2,2,4
user7633,2,3,3,3,5,4,5,3,1,2,3,5,4,1,3,1,4,4,1,3,2,4,2,5,4,3,3,1,2,3,3,5,3,3,1
user7634,4,3,3,3,3,5,4,2,1,4,3,2,3,4,3,3,5,4,5,5,3,3,2,4,1,2,2,3,1,4,5,3,1,5,1
user7635,1,5,3,5,3,2,4,3,4,4,3,4,5,1,3,1,4,3,4,4,2,1,4,1,4,5,1,1,3,4,5,4,3,4,3
user7636,2,5,4,2,1,1,5,5,5,5,2,5,5,2,2,3,1,5,3,2,5,2,5,4,2,3,3,4,4,2,5,4,4,5,3
user7637,2,3,1,3,3,3,5,5,1,2,2,3,5,5,3,4,4,4,5,1,1,5,3,2,5,2,3,2,3,3,4,4,5,5,4
user7638,3,1,4,3,3,1,4,1,4,3,2,4,1,4,4,1,1,4,4,1,1,1,5,1,3,3,1,3,5,5,1,2,5,2,2
user7639,4,1,3,1,3,3,4,4,1,2,4,3,1,4,1,3,1,4,3,4,2,3,2,5,5,3,4,2,4,5,4,2,4,4,4
user7640,3,3,4,1,3,4,1,3,3,3,2,4,3,3,2,5,4,2,1,3,2,4,2,3,4,2,4,2,3,1,4,5,1,4,4
user7641,5,5,3,5,5,4,1,2,2,5,4,4,3,5,2,2,1,5,3,2,1,2,2,1,5,3,5,3,1,3,5,2,3,2,2
user7642,2,1,5,2,5,1,4,4,3,3,3,1,2,4,5,2,3,5,2,5,4,5,3,4,1,2,3,2,1,5,5,4,1,3,3
user7643,3,2,5,2,5,3,2,4,2,3,2,4,2,1,4,2,4,2,3,5,1,5,3,3,2,1,5,3,1,4,4,4,2,5,3
user7644,2,5,1,1,2,3,5,5,2,4,1,5,3,3,1,5,2,3,4,2,2,2,4,4,4,2,2,5,1,5,4,4,2,3,3
user7645,3,1,1,4,1,2,2,4,2,5,1,4,1,3,3,1,2,3,1,5,4,2,4,2,1,5,2,3,2,1,4,1,1,1,2
user7646,3,1,2,3,3,2,4,1,5,2,4,4,4,1,4,1,4,4,4,1,5,3,2,3,1,5,3,2,1,3,4,2,4,1,5
user7647,2,1,4,5,5,5,1,4,5,3,2,5,1,2,3,5,5,1,3,5,3,5,4,5,1,5,1,5,5,1,1,3,4,3,2
user7648,5,4,1,5,5,4,1,4,1,4,2,4,4,4,5,4,4,1,3,5,2,3,2,5,3,1,2,3,1,3,3,4,5,4,3
user7649,3,4,2,4,1,3,2,1,5,3,1,5,4,3,1,3,5,5,5,1,5,2,3,2,5,4,1,2,2,1,5,4,2,2,3
user7650,5,3,1,4,2,4,5,2,3,4,4,3,1,4,4,3,1,4,5,3,3,4,4,5,4,3,4,4,1,4,5,5,1,4,2
user7651,1,1,1,4,3,1,5,4,2,1,5,4,1,4,1,2,5,3,5,2,2,5,2,4,2,2,4,1,4,1,3,3,3,4,1
user7652,2,1,2,1,5,2,5,1,5,5,4,4,1,4,1,2,5,1,3,1,5,1,1,5,1,1,5,2,2,5,5,3,2,1,3
user7653,4,1,4,4,2,4,5,3,2,3,4,1,5,2,1,5,4,4,2,3,3,1,2,5,4,2,4,5,2,1,1,2,3,1,1
user7654,4,5,2,3,3,2,5,5,1,3,5,3,5,4,5,4,4,1,3,4,3,4,3,3,4,2,5,2,5,3,2,1,2,4,4
user7655,3,3,2,4,5,1,5,5,1,3,2,5,2,3,1,3,2,1,5,4,1,2,4,4,3,2,1,3,4,4,4,4,3,3,1
user7656,4,2,2,1,5,5,1,2,1,2,4,1,1,5,4,3,3,1,3,2,5,5,3,5,1,3,3,4,5,2,4,2,3,1,3
user7657,1,5,2,1,1,5,1,5,4,1,5,4,3,4,1,4,4,4,2,3,1,3,4,5,5,4,4,4,4,3,1,5,2,3,5
user7658,4,3,3,5,2,1,3,2,2,4,3,4,3,1,2,2,4,3,4,5,5,1,5,4,1,5,1,1,5,4,5,4,3,5,2
user7659,5,5,4,4,2,2,2,5,1,1,1,5,3,2,2,3,5,3,3,3,1,2,2,5,4,4,1,1,2,3,4,1,2,2,5
user7660,4,5,1,5,4,2,4,4,4,3,2,5,1,4,2,3,1,2,1,4,5,4,2,5,5,5,5,3,2,5,5,2,2,2,3
user7661,1,2,4,5,3,4,3,4,4,3,5,4,1,5,5,4,3,3,4,5,3,3,5,2,3,3,4,3,2,4,5,4,4,1,4
user7662,3,2,3,2,4,1,2,3,2,4,3,3,4,3,5,3,1,4,3,2,4,4,4,5,3,1,4,5,2,3,2,5,3,3,3
user7663,1,2,5,5,3,4,3,1,2,1,4,5,5,2,2,4,5,5,5,1,5,3,5,5,5,2,4,5,4,3,4,4,5,2,4
user7664,3,5,1,3,1,1,2,4,1,5,5,3,2,2,5,4,2,4,3,3,3,2,4,4,4,2,5,4,2,1,3,4,4,2,3
user7665,3,3,5,4,2,5,5,3,1,1,3,5,5,2,3,3,2,3,3,2,2,4,2,2,3,3,4,5,2,4,4,5,2,4,1
user7666,1,4,3,2,2,3,3,4,4,4,1,5,4,1,2,4,3,4,5,2,4,2,3,3,2,2,1,1,4,2,5,3,1,5,2
user7667,1,4,5,5,3,3,4,1,5,5,2,4,4,3,4,2,3,2,3,5,3,1,4,5,4,2,3,5,1,4,2,1,2,5,2
user7668,2,2,3,3,1,2,3,2,2,2,1,5,2,5,5,5,5,3,2,3,2,4,4,1,5,4,2,2,3,2,5,5,4,1,5
user7669,1,1,2,2,4,4,5,1,1,5,4,4,2,3,3,5,3,4,3,4,3,5,2,4,1,2,2,3,3,3,1,3,1,5,2
user7670,1,2,3,4,1,4,1,3,1,4,5,5,4,1,4,1,5,4,2,1,2,4,4,3,2,4,3,2,1,5,1,4,3,3,2
user7671,3,2,3,3,5,1,2,3,4,1,1,5,3,2,4,1,2,5,5,2,3,4,2,5,5,3,5,2,5,1,1,2,1,2,2
user7672,5,4,3,5,1,2,1,1,2,1,4,1,1,5,3,2,2,4,1,1,4,2,5,1,1,4,2,3,2,2,3,3,3,3,5
user7673,2,1,2,2,1,3,4,1,4,1,1,2,1,3,3,4,2,4,2,1,4,4,1,3,1,4,4,3,3,2,2,5,5,5,3
user7674,1,4,1,5,5,4,3,4,3,3,1,5,5,3,1,5,4,1,3,5,5,2,4,4,4,4,4,3,4,5,1,2,2,5,3
user7675,3,3,5,4,3,2,3,1,4,2,3,2,1,5,4,5,5,1,4,2,3,5,3,2,2,5,5,4,3,2,1,5,4,2,5
user7676,1,1,4,5,4,4,2,4,1,2,5,2,4,2,4,2,1,1,2,4,3,3,3,4,4,2,3,2,1,5,1,5,5,1,3
user7677,1,1,5,1,5,2,5,5,5,1,5,2,1,4,3,3,1,1,1,1,4,4,5,1,1,4,2,4,4,1,5,3,2,5,2
user7678,3,3,1,5,4,4,5,4,1,4,5,4,5,3,3,2,4,3,4,4,4,5,5,2,4,3,3,2,4,1,5,1,4,2,5
user7679,1,1,1,2,5,5,3,1,5,3,1,5,5,2,2,4,5,1,4,3,5,3,3,2,2,2,1,3,5,2,2,5,5,3,5
user7680,5,4,4,1,1,3,2,2,1,1,4,1,2,4,2,1,3,5,5,4,2,2,4,5,3,4,4,3,1,2,4,2,5,3,5
user7681,2,3,2,3,3,1,3,3,3,2,5,1,5,5,2,4,4,1,4,2,1,3,1,4,3,4,4,2,2,3,5,5,2,2,1
user7682,2,3,1,4,1,3,1,5,4,1,4,2,3,4,4,2,2,3,2,4,5,1,3,2,3,4,3,1,3,3,3,2,5,2,5
user7683,1,3,4,2,1,5,3,5,1,1,5,1,5,1,3,3,4,4,3,1,5,4,4,3,1,2,3,1,1,2,5,3,5,3,1
user7684,1,1,1,5,4,3,3,5,2,1,1,5,3,4,3,3,5,5,1,3,1,1,5,5,5,2,5,1,4,2,3,2,4,4,2
user7685,4,5,3,1,2,1,4,1,4,5,4,1,3,5,4,2,2,5,4,4,2,2,3,2,5,2,2,1,5,5,5,3,3,1,1
user7686,1,3,3,5,1,3,5,1,2,3,3,5,3,3,1,2,1,3,4,4,3,5,2,2,3,1,3,3,3,3,5,1,2,5,5
user7687,2,1,3,5,1,3,4,5,5,4,1,3,1,5,3,4,4,2,3,4,3,4,2,1,1,4,5,5,5,5,4,5,2,3,2
user7688,2,2,5,1,2,1,5,5,2,5,4,3,3,4,5,5,2,4,3,3,4,3,2,2,1,1,3,1,3,4,2,5,5,2,4
user7689,3,2,2,2,1,5,5,4,4,3,2,2,4,1,5,4,1,2,1,1,1,1,5,2,4,5,3,2,5,2,5,5,1,4,1
user7690,5,5,3,4,4,1,1,4,1,5,2,4,3,1,1,4,5,1,2,2,3,2,5,5,2,4,5,4,1,1,4,2,2,3,3
user7691,4,2,2,4,5,2,5,1,5,5,3,3,5,4,1,5,4,2,5,2,5,1,3,1,2,2,1,3,5,4,3,3,5,1,5
user7692,3,5,3,2,4,4,2,4,5,3,5,2,3,4,5,1,2,4,3,5,4,2,1,3,1,4,4,1,1,5,4,5,2,5,4
user7693,2,4,3,2,2,2,1,4,4,3,3,3,1,3,2,2,4,2,1,2,4,3,5,3,1,3,2,2,4,3,3,3,1,3,3
user7694,2,3,4,1,5,5,3,5,1,1,4,1,2,4,2,2,1,5,3,2,1,1,5,5,4,2,4,5,5,1,5,4,5,1,5
user7695,3,2,3,3,5,4,3,1,1,3,4,2,3,5,4,3,1,3,5,3,1,3,1,3,5,4,5,3,5,4,1,1,5,3,2
user7696,1,1,4,5,3,4,4,3,3,3,1,5,2,3,3,5,2,5,3,2,3,4,5,4,3,2,4,2,4,3,3,5,1,5,4
user7697,5,5,4,5,1,1,1,1,4,5,5,1,2,5,4,4,4,3,3,5,5,3,3,4,4,4,5,2,5,2,1,2,2,4,4
user7698,2,4,1,4,2,2,2,4,5,3,5,1,2,1,5,4,1,1,4,2,4,1,2,3,3,1,1,1,3,2,2,1,2,3,3
user7699,3,4,4,5,3,1,5,1,1,4,3,1,5,3,3,3,5,5,1,4,5,1,4,3,1,2,2,3,2,3,1,4,2,3,1
user7700,4,2,2,1,4,2,3,3,4,3,2,3,3,4,1,4,4,1,2,4,4,3,5,2,5,3,4,5,5,4,5,2,1,2,4
user7701,3,4,1,1,5,5,5,2,4,2,5,1,5,2,2,4,3,3,2,3,3,4,1,5,5,4,2,2,3,1,1,3,2,4,5
user7702,3,5,2,2,1,1,5,1,5,2,3,1,4,1,2,3,2,4,3,2,1,2,4,4,5,3,4,4,1,3,4,1,3,2,5
user7703,2,4,5,2,1,2,1,5,3,4,1,3,5,2,5,2,1,1,1,2,4,2,4,4,1,4,2,3,1,3,2,1,2,2,3
user7704,1,4,1,1,3,4,2,3,1,3,1,1,5,5,2,3,1,1,3,1,1,2,4,2,1,4,3,1,3,5,3,3,4,3,1
user7705,3,3,5,3,1,3,4,5,2,4,1,4,2,4,3,5,4,5,3,2,4,4,1,2,1,2,1,1,2,4,2,5,2,2,1
user7706,1,3,3,5,5,3,5,5,1,1,5,4,2,4,1,5,3,1,4,2,3,5,5,2,2,1,4,4,2,1,2,5,5,1,4
user7707,5,4,4,4,2,4,4,4,3,1,2,5,1,5,1,2,3,4,4,1,4,1,1,4,3,5,1,5,3,2,2,3,1,2,4
user7708,5,3,2,4,2,2,4,1,3,1,5,5,1,3,3,1,4,3,2,4,1,1,2,5,3,2,4,5,3,3,3,1,5,5,3
user7709,4,5,5,2,3,5,4,1,2,1,3,4,5,2,5,3,2,2,4,2,2,4,4,1,5,3,2,2,5,5,1,3,1,2,3
user7710,3,5,2,5,4,4,4,2,2,1,5,4,3,5,2,2,2,1,5,1,1,3,3,3,5,4,4,4,4,5,1,3,4,4,4
user7711,2,5,1,1,2,3,5,4,2,3,1,4,5,3,2,4,2,2,4,3,2,1,5,5,3,4,5,5,2,2,5,2,3,3,4
user7712,4,1,2,4,5,2,4,4,3,3,2,3,3,1,5,3,2,3,5,5,1,5,2,5,5,3,2,4,5,5,2,5,3,3,1
user7713,2,1,2,4,3,5,3,2,5,5,2,2,4,5,4,1,4,1,2,4,2,5,4,5,3,3,1,5,5,3,3,5,1,2,3
user7714,3,5,5,3,2,5,4,5,5,4,4,4,1,4,5,2,3,5,3,4,3,2,2,3,3,1,2,3,2,2,5,5,2,5,3
user7715,2,3,4,3,4,4,2,3,1,5,3,1,2,5,5,5,5,1,4,3,2,4,2,2,2,2,3,1,4,5,4,1,3,5,2
user7716,5,4,2,5,5,4,1,3,2,1,3,1,4,1,4,1,1,1,3,1,3,5,4,4,4,1,5,1,1,2,1,5,4,2,1
user7717,3,5,2,5,3,4,4,1,4,1,5,3,2,1,1,3,3,2,4,1,3,3,3,5,1,5,5,4,4,3,2,1,3,2,2
user7718,4,5,4,5,2,4,5,3,1,3,4,2,1,5,1,1,4,5,4,1,5,3,4,5,4,2,3,4,1,4,1,1,3,2,3
user7719,1,2,3,1,5,1,5,3,5,2,4,3,1,2,3,5,4,5,1,1,5,5,2,1,1,4,5,4,4,3,4,1,4,1,1
user7720,3,3,3,3,1,1,5,1,5,3,5,4,3,4,2,5,2,2,1,5,2,4,3,2,5,1,1,4,2,5,3,5,1,5,2
user7721,5,4,1,4,5,3,1,1,5,5,5,4,1,3,4,4,2,5,5,5,1,3,3,3,3,5,1,5,4,1,3,3,4,2,4
user7722,4,5,5,5,4,2,1,4,1,5,3,2,4,2,2,2,2,5,3,5,2,2,2,5,5,3,5,2,4,1,3,5,3,5,2
user7723,2,2,4,3,1,5,4,5,2,4,1,3,3,5,5,5,5,2,5,3,4,2,3,4,4,5,1,1,4,5,5,5,4,4,3
user7724,5,3,2,1,2,4,2,5,1,2,2,5,4,3,3,3,2,3,3,1,1,2,3,3,4,4,5,5,5,4,4,3,5,4,3
user7725,1,2,2,2,5,2,2,3,2,3,5,4,1,3,1,4,5,5,1,2,1,2,4,5,3,4,2,4,3,4,5,3,2,5,4
user7726,3,3,2,2,4,5,4,1,4,3,2,1,2,4,1,5,3,1,1,4,1,3,2,3,1,2,5,4,1,4,4,1,4,3,5
user7727,1,5,3,5,3,1,5,5,2,4,2,5,2,1,4,4,1,2,4,1,4,5,4,2,3,5,4,2,5,5,5,2,2,1,2
user7728,3,2,2,1,5,1,3,4,4,1,5,1,1,5,2,2,5,1,3,1,1,4,5,5,4,1,1,4,2,5,4,3,3,2,1
user7729,4,2,4,4,3,4,2,4,2,3,2,3,3,1,5,1,4,5,2,3,4,2,1,4,3,1,3,3,2,5,4,4,3,2,5
user7730,5,1,4,2,1,3,1,1,2,1,1,4,4,2,5,2,4,3,5,4,1,1,5,3,2,5,5,3,5,1,5,5,2,4,3
user7731,2,3,1,4,1,5,3,3,2,2,2,4,1,1,2,1,4,1,1,1,3,2,4,5,5,4,2,2,1,5,2,5,1,3,2
user7732,3,3,5,3,4,1,3,5,4,5,4,5,5,4,2,1,4,2,4,1,3,4,5,3,2,1,4,5,2,1,3,2,2,5,5
user7733,2,3,2,3,3,2,1,3,1,4,3,5,1,1,5,5,4,4,4,4,3,1,3,4,1,5,4,2,5,4,3,2,4,5,4
user7734,5,2,5,4,3,2,2,5,1,1,4,2,4,1,2,2,2,3,3,1,2,3,3,2,1,3,1,4,1,1,4,1,1,2,3
user7735,1,4,5,4,3,1,5,1,5,4,5,2,1,5,1,1,4,5,1,1,4,1,2,4,3,1,4,1,4,2,1,4,3,3,3
user7736,2,5,2,1,2,5,3,2,4,1,5,5,1,3,4,4,2,3,1,3,2,4,4,1,3,2,2,4,3,2,5,4,4,2,5
user7737,2,2,2,1,3,4,5,1,2,1,5,1,2,2,1,4,3,1,2,2,5,4,5,5,5,2,4,2,2,3,5,3,5,5,5
user7738,5,3,2,2,1,1,2,3,4,5,5,1,2,4,4,4,2,2,1,1,3,5,2,2,5,3,3,4,3,4,3,4,3,4,5
user7739,5,1,3,1,3,5,3,5,1,4,4,5,4,3,3,4,5,4,4,2,4,3,5,1,5,5,1,2,2,2,1,1,2,4,3
user7740,3,3,2,3,4,5,2,5,5,5,5,5,1,5,3,5,3,4,2,2,4,5,5,4,5,1,4,2,4,5,5,1,4,3,3
user7741,2,1,5,1,2,1,5,5,5,1,4,2,5,5,2,2,3,5,1,4,2,1,1,1,3,2,2,2,2,4,5,2,1,1,3
user7742,4,4,4,4,3,5,2,3,3,3,5,4,2,2,2,4,3,3,2,5,3,4,5,2,4,4,2,2,2,3,5,4,4,2,3
user7743,3,4,3,3,3,3,4,4,4,5,4,3,5,4,5,2,5,5,1,4,2,2,3,1,5,2,3,5,2,3,1,1,2,1,5
user7744,4,2,4,1,5,3,1,3,5,1,4,1,1,3,3,2,2,2,4,3,2,5,2,4,3,1,3,2,2,4,5,1,5,1,5
user7745,1,1,1,4,4,4,5,1,5,4,3,1,4,2,1,4,1,3,4,5,3,1,1,3,5,4,2,1,1,4,3,2,5,2,1
user7746,3,5,2,3,5,5,3,1,4,4,3,2,4,2,2,4,3,2,1,2,5,3,1,2,2,2,5,2,1,4,5,4,4,4,3
user7747,1,3,1,4,3,5,1,5,2,4,2,4,5,4,3,5,3,5,2,3,1,3,1,2,1,4,5,5,2,3,3,5,1,2,1
user7748,4,4,3,4,1,1,3,3,1,1,5,3,4,1,5,5,4,3,1,2,1,3,2,3,1,1,3,2,2,1,5,1,1,2,3
user7749,3,3,3,4,1,1,3,2,3,1,3,3,2,1,5,5,3,2,2,1,2,2,1,5,1,4,3,4,2,1,1,4,5,1,5
user7750,5,3,2,5,5,4,3,1,1,3,3,4,3,2,5,4,1,1,1,4,4,5,3,2,1,1,4,1,5,3,2,2,4,2,4
user7751,3,1,3,4,4,2,1,3,2,2,2,2,5,1,1,5,3,3,1,2,4,4,5,3,1,5,3,3,1,1,4,5,1,5,3
user7752,2,5,5,5,3,5,5,5,3,2,2,4,3,3,1,5,4,5,1,4,4,3,4,1,4,2,4,4,2,3,5,4,1,2,1
user7753,3,2,4,5,2,4,3,4,5,5,5,5,2,3,1,4,3,5,3,2,3,2,2,5,1,3,4,3,3,2,2,3,3,5,4
user7754,5,1,4,5,5,2,3,5,5,3,5,3,4,5,1,1,2,3,3,4,1,2,3,4,3,4,4,1,2,1,2,2,4,2,3
user7755,2,3,3,2,5,3,3,1,2,1,4,5,4,4,3,1,5,4,1,2,1,5,3,5,1,5,3,5,5,4,1,5,3,1,1
user7756,2,4,1,3,5,2,4,3,3,1,2,2,1,5,2,3,5,3,4,3,3,4,2,5,1,2,5,2,1,4,5,2,1,1,5
user7757,5,5,4,1,5,5,1,5,4,4,4,4,5,4,1,4,4,1,4,2,4,3,2,1,4,1,1,3,5,3,1,4,4,1,4
user7758,4,2,2,1,1,2,4,1,4,1,5,1,4,1,5,3,3,4,1,1,2,4,3,2,3,4,3,1,2,5,1,3,3,2,5
user7759,5,5,1,1,2,4,5,1,4,2,3,5,5,1,2,5,5,4,4,2,5,4,5,1,3,5,4,2,1,2,4,5,5,2,1
user7760,4,4,2,1,4,1,2,4,5,5,1,1,1,3,5,2,3,3,4,4,2,2,5,2,1,2,4,5,4,4,3,4,3,2,4
user7761,1,2,3,5,5,4,4,2,1,4,3,3,1,1,3,2,4,5,2,2,5,1,2,1,3,5,1,4,3,2,1,3,5,1,2
user7762,4,4,2,3,2,4,5,4,5,4,5,4,1,5,1,3,4,3,1,1,2,1,1,2,5,5,2,5,5,1,2,2,4,3,3
user7763,1,2,1,5,1,5,3,2,3,1,5,4,4,3,3,3,4,4,2,4,4,3,5,1,2,1,5,3,2,2,3,5,4,1,2
user7764,5,2,1,2,2,4,3,2,3,5,5,3,1,3,2,5,3,2,2,2,5,2,1,2,3,1,3,2,1,1,2,2,4,2,2
user7765,2,1,1,3,4,1,3,4,2,2,2,3,3,5,2,3,4,4,1,4,1,1,5,3,5,5,2,3,1,1,4,1,2,5,2
user7766,1,2,3,4,1,5,5,3,1,2,5,1,5,1,5,5,2,3,2,3,2,3,4,4,1,5,5,5,4,2,4,1,3,2,2
user7767,1,4,2,5,1,2,4,1,1,3,5,4,3,2,3,1,5,3,5,5,3,3,1,5,5,1,4,2,3,5,3,2,3,1,5
user7768,4,4,4,1,4,2,1,2,2,5,3,5,4,5,1,4,4,2,5,3,4,1,1,5,2,4,4,3,3,2,3,5,1,1,2
